|Content|Sentiment
842|"Extraño los tacos de ""El vaquero"""|N
843|Me atropellaron, y me duele mucho mi pierna Estoy bien pinche salado VV|N
844|Lo único que necesito para ser feliz es dinero.|P
845|Tenía toda la intención de ir al gym, pero termine en los tacos pannin|N
846|@Jimena_Quijano terribles, pero ni pedo yo el jueves iré a cambiarlas|N
847|Me llenas de notificaciones @Sergecast Jajaja #LasChichisDeFichis|P
848|no puedo creer que hace unos años era muy feliz|N
849|@aleteknicolor no te ereses tan feo de @alain_rincon|NEU
850|"@Netgakure Se Ve Bie, Pero Noup! No se Tan Solo no lo veo Muy ""Natural"""|N
851|@Kev_Rogers mándale fueguito a @abeftlouis está muy enferma|N
852|Con pie derecho el inicio del año laboral #ILoveMyWork|P
853|Es culera pero así la quiero|N
854|Samantha dice de broma que nací castigada,pero a mi me parece muy real|N
855|K desesperante es hablar con alguien que tarda mucho en contestar|N
856|kali uchis va a estar en bahidorá|NONE
857|Me da culo caminar de noche por anahuac city, ni pedo, gym time|N
858|No, pero más bonito es volverlos a ver y saber que se alegran por mi regreso.|P
859|@_fer_alonso Sí, el depósito del envío internacional es después ya que se necesita dividir entre todas las que pidieron el proyecto|NONE
860|5 días seguidos y no me sale ninguna idea buena en el estudio, adiós producción musical, hola batería de nuevo|N
861|@DarioZapata_14 jajajajaja neta que si es justo y necesario|P
862|@GomezXelhuantzi jajaja, chalé, te extraño tanto que voy a enloquecer ya ven a verme|N
863|Puta madre lo que me faltaba enfermarme #QuieroLlorar|N
864|Odio ver a las parejitas abrazadas o besándose , pura envidia|N
865|Como poder ser feliz con esa persona q amas|P
866|"Yo si estaba esperando la ""posada del año"""|NONE
867|Escuché que se movía el traste de mi perrita muerta|N
868|@Juan_S_Alba No,No,No! No sabe de Fútbol El mejor equipo es el Barcelona JAJAJAJAJAJAJA|NEU
869|Tengo mil años que no veo a mi mejor amigo|N
870|No garganta estate quieta no quiero enfermarme|N
871|"@Juan_S_Alba Lo sé Pero pues bueno Lo que importa es que ya me dicen ""SUEGRA"" jajajajajajaj"|P
872|yo sólo necesito a un amigo que hable chido inglés para poder practicar con el|NONE
873|@RKARTISTA justo cuando tengo mega estrés par estar estudian y haciendo tarea|N
874|@toxickore según la Wikipedia un licor es destilado. Un vino de malta ahí si te la creo|NONE
875|Es re triste esto de compartir gusto con alguien que fue importante para bc todo me lo recuerda a esa persona|N
876|#SiempreTePediré Un abrazo y un beso de buenas Noches|P
877|@__walter__ @norisolis haha. A mi también se me rompió el pantalón, pero de adelante, super incomodo|N
878|#SiempreTePediré Que te quedes conmigo y que sigamos siendo la familia que somos|P
879|@pochiitto por qué no, puedes hacer una alterna.|NEU
880|Mi iPad estuvo 5 días abandonada en mi carro|N
881|Extraño los chilaquiles de la FCC|N
882|Aquí todo tranquilo y allá quien sabe|NEU
883|@braver ahhh ya me había emocionado con eso de tres pesos|NEU
884|@lesliepenha estás loca, tú debes estar pendiente por si me dejan a última hora|N
885|Así ando amigas Ni una noche y extraño a mi familia Me siento sola Mi amiga con su novio Necesito abrazos|N
886|Ush solo viene a emocionarnos @villalobossebas|NONE
887|Tengo que empezar con buena actitud el dia de mañana para hacer válidos mis propósitos de año nuevo|P
888|Ya mejor me.resigno Nadie nunca jamás me va a querer.|N
889|Probablemente un compañero renuncie en los próximos días, la perrada se desintegra|N
890|@PauAj97 Todo cool, a lo mejor estudio en UV, a ver si mañana pasó|P
891|Mi horario esta de la fregada voy a vivir en la facu|N
892|@sofffiaaa tu que eres chihuahua lo mereces más Haha|P
893|La verdad extraño mucho mi vida universitaria|N
894|Las vacaciones me mal acostumbraron|N
895|@benshorts a juzgar por mis comportamientos autodestructivos en las relaciones, aún quiero serlo|N
896|No se si dejar mi horario intacto u ocupar esos 4 créditos que me faltaron|NONE
897|Sólo un red hot del musashi arreglaría mi dolor del pie|N
898|@bravephtp El cadáver de la novia, y si es nueva... Pasajeros|NONE
899|@Aliciamares98 Lo mismo me pregunto ya tiene que empezarrrr|N
900|@shakira no te puedo llevar en mi bicicleta. Me caí y está descompuesta. Happy to walk with you, tho.|N
901|"De todas sus mentiras ""No creo que @EPN llegue a la presidencia"" era mi favorita, la mas vil y cruel"|N
902|que triste que mañana empiezo el gym de nuevo|N
903|son los huevos más pobres que me he comido|N
904|@JoseeEscobar Pero ya quedaban poquitas de todos modos fijado.|N
905|Si sabían que Broca y Wernicke son mejores amigos, cuando Wernicke se confunde, Broca se traba,|NONE
906|Quiero a mi novia aquí conmigo|N
907|Antes de un me gustas viene una tierna mirada con una sonrisa|P
908|@KatiaCastorena Que tengas Excelente cobertura y excelente viaje, saludos también al Chicharito|P
909|Lo único malo del frío es que los Winis están duros|N
910|Mi vecino poniendo musica triste y eso hace que extrañe muchaa cosas|N
911|Es que estos dolores, son bárbaros...|N
912|@pakechii nop era como payaso de rodeo? Esa si me la sé, bueno no|NEU
913|@SirRhosisRGL eso sí, hay raza que de verdad está súper jodida|N
914|Una rosa más y estoy a dos de volverme loco|N
915|@jis_cuva uy si sobretodo nos dieron puras en la sierra están horribles, si al Chávez|N
916|Fue una muy pero muy agradable platica, espero repetirlo|P
917|Hace rato debí de haberme levantado para ir al gym|N
918|No pude resolver el rompecabezas en Los rios de Alicia y ahora muero de tristeza|N
919|Uno no decide de quién se enamora, solo pasa chingaos|N
920|@RoberHerreraA @ABCDesignated ay amiguito yo esperaba cada domingo para capítulo nuevo|N
921|@KozkaTripp Cuando vengas a vernos lo compruebas|NONE
922|@IvancitoMavelk no estaba de caliente, iba a componer algo con alguien|NEU
923|Mi novio me vigila en Twitter y ahora todo lo que diga puede ser (y será) usado en mi contra ¡Ayuda!|N
924|@Osscar_II Jajajaja!! Esque me gustó poquito bb!|P
925|@caballeroyfeo Abrimos el programa con esa, peeero ahorita ponemos un cover|NONE
926|Bruno amaneció mal, muy mal, ya estamos evaluando aplicarle eutanasia.|N
927|Recibir una sorpresa inesperada y pasar una noche increible no tiene precio|P
928|Pues así, viendo a Luis Videgaray.... No estoy tan pelón|P
929|@Lian_U send nudes y nubes *le pasa su alias de telegram*|NONE
930|@vicmanini Así es Vic, me gustó mucho Bonito Martes|P
931|@Abby_Maff pues si amiga, es muy feo|N
932|@daphnella @goliveros @Tirodopolus las mejores tazitas en la vida yo tengo unos caballitos de tlaque|P
933|Mi mejor amigo se fue a Los Ángeles.|N
934|@MrBeat @SuaraMusic @Brunch_BCN Ni que lo digas. Fue muy triste no poder estar pero mis compañeros lo hicieron de maravilla|N
935|@AbieeFlores comprame unos Voy a morir congelada|N
936|Lo bueno que nadamas es esta semana|NEU
937|No quiero ir a la escuelaaaaaa|N
938|@alevr9 lo importante es que tenemos salud|P
939|@HugoLpzC jajaja tonto! Ya se, ya la próxima semana el viernes, lo más seguro!|NEU
940|Que difícil es tomar una decisión cuando no es para ti|N
941|#JamasMePreguntes porq soy linda contigo, Si pregunto como estas es educación, no porq realmente me interese|N
942|@lcjury no me digas que está perdido lo que te regalé|N
943|@DanielaLeija ya me dijo mi esposo es una mercería en el 13 y 14 Hidalgo ves hay cosas bien bonitas para pintar|P
944|Cuando me pongo a dieta mas se me antojan las cosas delis ni modo a seguir comiendo melón|N
945|Tengo las manos tan congeladas que no quiero trapear|N
946|No soy una eerta en la cocina pero lo poco que sé siempre me ah funcionado.|P
947|@CARLOSEES Yo le dije que quería un beso suyo y me rechazó. No te sientas tan triste jajaja|N
948|@_cmere sí… son colectivos. Tipo combi, pero menos pobre|NONE
949|@Rocktor101 consulta virtual o algo en fin Dr. como siempre un gusto saludarle y ya esperándole ... en serio|P
950|@leomall2018 Según yo era como aviso, pero ahora sí ya es oficial|NONE
951|Cada que tengo tiempo libre me pongo a ver vídeos de animales. Los quiero todos ayura.|P
952|De nuevo en la escuela, porque agarre inter #matavacaciones|N
953|@gustragosmaxima deberías poner la de prendido fuego de @ntvgoficial para participar|NONE
954|@clauu_ruiz14 jajajaja te contestaste tú sola hahaha pero sí tienes razón|P
955|@nicocmadrid ¡Estamos de acuerdo contigo Nico!|P
956|Neta es súper estresante no traer datos, no puedo ver el vídeo y no puedo tuitearte locamente @ElJuanpaZurita #LocurasEnColombiaJZ|N
957|@angies_ay ¡Mucha suerte, bonita! Ojalá logres conseguirlos. Saludos a tu bebé|P
958|No mames este pinche dolor que pedo? ya mejor llévame Diosito.|N
959|Todos son de 2do cuatri jajaja|NONE
960|Vengan a alimentarme una semana... Seré un inútil abandonado|N
961|Extraño los videos de los GMR|N
962|Esos pequeños momentos de felicidad que apenas duran segundos|P
963|Que triste levantarme pensando en tacos y no tenerlos|N
964|Lo que me faltaba... mi sandia está mala|N
965|@jarhatpacheco Gracias e igual hermoso día|P
966|#BuenosDias mundo Twittero ya desperté y estoy listo para vivir un dia mas #ExcelenteMartes|P
967|Esto de mudarme me agota y me da hueva recoger|N
968|Un señor toca bien bonito, pero apenas traigo para mi pasaje|P
969|#luckyLadies no será lo mismo sin shiky que mala onda @nodigamosmas|N
970|Buen dia @EdWestwick que sea un día maravilloso para ti|P
971|Empezando el día con una de mis canciones favoritas|P
972|Hoy ando muy de buenas|P
973|@Abby_Maff Jajajajajaja no es cierto no se que seria de mi vida sin esas cosas (mensajes)|P
974|@Natsflorees le di sus respectivos buenos días desde las 7am y ya estaba así jajaj no soy yo jajajaj|NEU
975|@DianaLeealM es de Dianas jaja gracias bella|P
976|Estoy muy celoso. Pinche Carlos.|N
977|Ya me estoy saboreando la hamburguesa que me pienso comer el jueves JAJAJAJA ya se k gorda Bye|P
978|Pagaré una maleta extra para todos nuestros nuevos momentos juntos|P
979|Lo único que hay para comer es un tomate|N
980|@GabrielaFlorsc_ una maldita tos que no me deja ni dormir|N
981|@QueenChingona @HelemVM lo iba a pedir y solo tienen tallas chica|N
982|La de las indirectas soy yo. Perdón.|N
983|o sea ... me urge un Dr. @Rocktor101 (escuchó un programa de males digestivos y así)|N
984|Si quieren que aprenda algo de eso dejen esa materia sola un semestre completo, si no como|NEU
985|Últimos momentos en medicina familiar y de guardia C|NONE
986|@natyamezcua hay pues hay que ver que hacemos para vernos, te extraño, no quiero que te alejes|NEU
987|Me acabo de tragar un pastel en mood celina|N
988|Pobresita jajajaja, no no tendras su amistad de nuevo|N
